river name,river,Status
Matson Run,http://dbpedia.org/resource/Matson_Run,True
Turkey Run (Shellpot Creek tributary),http://dbpedia.org/resource/Turkey_Run_(Shellpot_Creek_tributary),True
Triglav Bistrica,http://dbpedia.org/resource/Triglav_Bistrica,True
Beaver Creek (Brandywine Creek tributary),http://dbpedia.org/resource/Beaver_Creek_(Brandywine_Creek_tributary),True
Willow Run (Husbands Run tributary),http://dbpedia.org/resource/Willow_Run_(Husbands_Run_tributary),True
Ramsey Run (Brandywine Creek tributary),http://dbpedia.org/resource/Ramsey_Run_(Brandywine_Creek_tributary),True
Hurricane Run (Rocky Run tributary),http://dbpedia.org/resource/Hurricane_Run_(Rocky_Run_tributary),True
Skaudinis,http://dbpedia.org/resource/Skaudinis,True
Kruostas II,http://dbpedia.org/resource/Kruostas_II,True
Mockingbird Creek (Barren Creek tributary),http://dbpedia.org/resource/Mockingbird_Creek_(Barren_Creek_tributary),True
Plum Creek (Nanticoke River tributary),http://dbpedia.org/resource/Plum_Creek_(Nanticoke_River_tributary),True
Tonj River,http://dbpedia.org/resource/Tonj_River,True
Cod Creek (Nanticoke River tributary),http://dbpedia.org/resource/Cod_Creek_(Nanticoke_River_tributary),True
Broad Creek (Nanticoke River tributary),http://dbpedia.org/resource/Broad_Creek_(Nanticoke_River_tributary),True
Glenamoy River,http://dbpedia.org/resource/Glenamoy_River,True
Opalescent River,http://dbpedia.org/resource/Opalescent_River,True
Tussocky Branch (Broad Creek tributary),http://dbpedia.org/resource/Tussocky_Branch_(Broad_Creek_tributary),True
Wheeling Branch,http://dbpedia.org/resource/Wheeling_Branch,True
Mill Branch (Tussocky Branch tributary),http://dbpedia.org/resource/Mill_Branch_(Tussocky_Branch_tributary),True
Turkey Branch (Tussocky Branch tributary),http://dbpedia.org/resource/Turkey_Branch_(Tussocky_Branch_tributary),True
Raga River,http://dbpedia.org/resource/Raga_River,True
Boro River,http://dbpedia.org/resource/Boro_River,True
Little Creek (Broad Creek tributary),http://dbpedia.org/resource/Little_Creek_(Broad_Creek_tributary),True
Meadow Branch (Little Creek tributary),http://dbpedia.org/resource/Meadow_Branch_(Little_Creek_tributary),True
Magadhik River,http://dbpedia.org/resource/Magadhik_River,True
Biri River,http://dbpedia.org/resource/Biri_River,True
Andainette,http://dbpedia.org/resource/Andainette,True
Ljuta (Dindolka),http://dbpedia.org/resource/Ljuta_(Dindolka),True
Le Petit Chenail (Yamaska River tributary),http://dbpedia.org/resource/Le_Petit_Chenail_(Yamaska_River_tributary),True
Chibouet River,http://dbpedia.org/resource/Chibouet_River,True
Aichilik River,http://dbpedia.org/resource/Aichilik_River,True
Rouge River (Noire River tributary),http://dbpedia.org/resource/Rouge_River_(Noire_River_tributary),True
Noire River (Yamaska River tributary),http://dbpedia.org/resource/Noire_River_(Yamaska_River_tributary),True
Yamaska South East River,http://dbpedia.org/resource/Yamaska_South_East_River,True
Brice Creek (Trent River tributary),http://dbpedia.org/resource/Brice_Creek_(Trent_River_tributary),True
Hoods Creek (Trent River tributary),http://dbpedia.org/resource/Hoods_Creek_(Trent_River_tributary),True
Wilson Creek (Trent River tributary),http://dbpedia.org/resource/Wilson_Creek_(Trent_River_tributary),True
Ulverton River,http://dbpedia.org/resource/Ulverton_River,True
Reedy Branch (Trent River tributary),http://dbpedia.org/resource/Reedy_Branch_(Trent_River_tributary),True
Saint-Germain River,http://dbpedia.org/resource/Saint-Germain_River,True
Miry Hole Branch,http://dbpedia.org/resource/Miry_Hole_Branch,True
Island Creek (Trent River tributary),http://dbpedia.org/resource/Island_Creek_(Trent_River_tributary),True
Scott Creek (Trent River tributary),http://dbpedia.org/resource/Scott_Creek_(Trent_River_tributary),True
Eaton River,http://dbpedia.org/resource/Eaton_River,True
North Eaton River,http://dbpedia.org/resource/North_Eaton_River,True
Mill Creek (Trent River tributary),http://dbpedia.org/resource/Mill_Creek_(Trent_River_tributary),True
Little Hell Creek (Trent River tributary),http://dbpedia.org/resource/Little_Hell_Creek_(Trent_River_tributary),True
Clifton River,http://dbpedia.org/resource/Clifton_River,True
Newport River (North Eaton River tributary),http://dbpedia.org/resource/Newport_River_(North_Eaton_River_tributary),True
Niger River (Tomifobia River tributary),http://dbpedia.org/resource/Niger_River_(Tomifobia_River_tributary),True
Ndji River,http://dbpedia.org/resource/Ndji_River,True
Mill Run (Trent River tributary),http://dbpedia.org/resource/Mill_Run_(Trent_River_tributary),True
David River (Yamaska River tributary),http://dbpedia.org/resource/David_River_(Yamaska_River_tributary),True
Long Branch (Trent River tributary),http://dbpedia.org/resource/Long_Branch_(Trent_River_tributary),True
Beaverdam Creek (Trent River tributary),http://dbpedia.org/resource/Beaverdam_Creek_(Trent_River_tributary),True
Jumping Creek (Trent River tributary),http://dbpedia.org/resource/Jumping_Creek_(Trent_River_tributary),True
Lemoine River,http://dbpedia.org/resource/Lemoine_River,True
French Branch (Trent River tributary),http://dbpedia.org/resource/French_Branch_(Trent_River_tributary),True
Crooked Run (Trent River tributary),http://dbpedia.org/resource/Crooked_Run_(Trent_River_tributary),True
Coulombe River,http://dbpedia.org/resource/Coulombe_River,True
Weedon Stream,http://dbpedia.org/resource/Weedon_Stream,True
Coulombe North River,http://dbpedia.org/resource/Coulombe_North_River,True
Atigun River,http://dbpedia.org/resource/Atigun_River,True
Felton River,http://dbpedia.org/resource/Felton_River,True
Sauvage River (Felton River tributary),http://dbpedia.org/resource/Sauvage_River_(Felton_River_tributary),True
Noire River (Felton River tributary),http://dbpedia.org/resource/Noire_River_(Felton_River_tributary),True
Blanche River (Felton River tributary),http://dbpedia.org/resource/Blanche_River_(Felton_River_tributary),True
Legendre River,http://dbpedia.org/resource/Legendre_River,True
Ashberham River,http://dbpedia.org/resource/Ashberham_River,True
Ruhl Creek,http://dbpedia.org/resource/Ruhl_Creek,True
Bisby River,http://dbpedia.org/resource/Bisby_River,True
Coleraine River,http://dbpedia.org/resource/Coleraine_River,True
Watopeka River,http://dbpedia.org/resource/Watopeka_River,True
Stoke River,http://dbpedia.org/resource/Stoke_River,True
Colbert River,http://dbpedia.org/resource/Colbert_River,True
Landroche River,http://dbpedia.org/resource/Landroche_River,True
Husband Run,http://dbpedia.org/resource/Husband_Run,True
Hummer Creek (Thompson Creek tributary),http://dbpedia.org/resource/Hummer_Creek_(Thompson_Creek_tributary),True
Charley Run (Allegheny River tributary),http://dbpedia.org/resource/Charley_Run_(Allegheny_River_tributary),True
Vesta Creek (Ontario),http://dbpedia.org/resource/Vesta_Creek_(Ontario),True
Vesta Creek (Alberta),http://dbpedia.org/resource/Vesta_Creek_(Alberta),True
Gosselin River (Nicolet River tributary),http://dbpedia.org/resource/Gosselin_River_(Nicolet_River_tributary),True
Lachance River (Gosselin River tributary),http://dbpedia.org/resource/Lachance_River_(Gosselin_River_tributary),True
Brannon Run (Allegheny River tributary),http://dbpedia.org/resource/Brannon_Run_(Allegheny_River_tributary),True
Bulstrode River,http://dbpedia.org/resource/Bulstrode_River,True
Blanche River (Bulstrode River tributary),http://dbpedia.org/resource/Blanche_River_(Bulstrode_River_tributary),True
Noire River (Bulstrode River tributary),http://dbpedia.org/resource/Noire_River_(Bulstrode_River_tributary),True
Godefroy River,http://dbpedia.org/resource/Godefroy_River,True
Brooks River,http://dbpedia.org/resource/Brooks_River,True
Blanche River (Nicolet River tributary),http://dbpedia.org/resource/Blanche_River_(Nicolet_River_tributary),True
Dumont River (Nicolet River tributary),http://dbpedia.org/resource/Dumont_River_(Nicolet_River_tributary),True
Saint-Camille Brook,http://dbpedia.org/resource/Saint-Camille_Brook,True
Dion River (Nicolet Southwest River tributary),http://dbpedia.org/resource/Dion_River_(Nicolet_Southwest_River_tributary),True
Nicolet Centre River,http://dbpedia.org/resource/Nicolet_Centre_River,True
Nicolet North-East River,http://dbpedia.org/resource/Nicolet_North-East_River,True
Lafont River,http://dbpedia.org/resource/Lafont_River,True
Carmel River (Nicolet Southwest River),http://dbpedia.org/resource/Carmel_River_(Nicolet_Southwest_River),True
Danville River,http://dbpedia.org/resource/Danville_River,True
Landry River (Nicolet Southwest River tributary),http://dbpedia.org/resource/Landry_River_(Nicolet_Southwest_River_tributary),True
Vorya (Ugra),http://dbpedia.org/resource/Vorya_(Ugra),True
Nicolet Southwest River,http://dbpedia.org/resource/Nicolet_Southwest_River,True
Madeleine River (Saint-Camille Brook tributary),http://dbpedia.org/resource/Madeleine_River_(Saint-Camille_Brook_tributary),True
Kelasuri,http://dbpedia.org/resource/Kelasuri,True
Landry River (Manic Deux Reservoir tributary),http://dbpedia.org/resource/Landry_River_(Manic_Deux_Reservoir_tributary),True
Gagnon River (Godefroy River tributary),http://dbpedia.org/resource/Gagnon_River_(Godefroy_River_tributary),True
Goulet River (Vermillon River tributary),http://dbpedia.org/resource/Goulet_River_(Vermillon_River_tributary),True
Bourbon River,http://dbpedia.org/resource/Bourbon_River,True
Blanche River (Bourbon River tributary),http://dbpedia.org/resource/Blanche_River_(Bourbon_River_tributary),True
Barbue River,http://dbpedia.org/resource/Barbue_River,True
Osgood River,http://dbpedia.org/resource/Osgood_River,True
Palmer East River,http://dbpedia.org/resource/Palmer_East_River,True
Sunday River (Osgood River tributary),http://dbpedia.org/resource/Sunday_River_(Osgood_River_tributary),True
Perry River (Palmer River tributary),http://dbpedia.org/resource/Perry_River_(Palmer_River_tributary),True
Whetstone River (Palmer River tributary),http://dbpedia.org/resource/Whetstone_River_(Palmer_River_tributary),True
Dubois River,http://dbpedia.org/resource/Dubois_River,True
Bagot River,http://dbpedia.org/resource/Bagot_River,True
Larochelle River,http://dbpedia.org/resource/Larochelle_River,True
Blanche River (Thetford Mines),http://dbpedia.org/resource/Blanche_River_(Thetford_Mines),True
Gentilly River (Quebec),http://dbpedia.org/resource/Gentilly_River_(Quebec),True
Gentilly South-West River,http://dbpedia.org/resource/Gentilly_South-West_River,True
Sauvage River (Gentilly River tributary),http://dbpedia.org/resource/Sauvage_River_(Gentilly_River_tributary),True
Beaudet River (Gentilly River tributary),http://dbpedia.org/resource/Beaudet_River_(Gentilly_River_tributary),True
Lomena,http://dbpedia.org/resource/Lomena,True
Noire River (Huron River tributary),http://dbpedia.org/resource/Noire_River_(Huron_River_tributary),True
Tistilbekken,http://dbpedia.org/resource/Tistilbekken,True
Aulneuse River,http://dbpedia.org/resource/Aulneuse_River,True
Aapsta,http://dbpedia.org/resource/Aapsta,True
Gat mort,http://dbpedia.org/resource/Gat_mort,True
Bellevue River,http://dbpedia.org/resource/Bellevue_River,True
Rouge River (Beaurivage River tributary),http://dbpedia.org/resource/Rouge_River_(Beaurivage_River_tributary),True
Noire River (Beaurivage River tributary),http://dbpedia.org/resource/Noire_River_(Beaurivage_River_tributary),True
Filkars River,http://dbpedia.org/resource/Filkars_River,True
Armagh River,http://dbpedia.org/resource/Armagh_River,True
Fourchette River,http://dbpedia.org/resource/Fourchette_River,True
Bras d'Henri,http://dbpedia.org/resource/Bras_d'Henri,True
Cugnet River,http://dbpedia.org/resource/Cugnet_River,True
Savoie River,http://dbpedia.org/resource/Savoie_River,True
Cliche River,http://dbpedia.org/resource/Cliche_River,True
Bras Saint-Victor,http://dbpedia.org/resource/Bras_Saint-Victor,True
Pozer River,http://dbpedia.org/resource/Pozer_River,True
Shenley River,http://dbpedia.org/resource/Shenley_River,True
Ludgine River,http://dbpedia.org/resource/Ludgine_River,True
Drolet River,http://dbpedia.org/resource/Drolet_River,True
Madisson River,http://dbpedia.org/resource/Madisson_River,True
Bergeron River,http://dbpedia.org/resource/Bergeron_River,True
Millhaven Creek,http://dbpedia.org/resource/Millhaven_Creek,True
Ruisseau Saint-Joseph,http://dbpedia.org/resource/Ruisseau_Saint-Joseph,True
Clinton River (Arnold River tributary),http://dbpedia.org/resource/Clinton_River_(Arnold_River_tributary),True
Couture River,http://dbpedia.org/resource/Couture_River,True
Boyer River North,http://dbpedia.org/resource/Boyer_River_North,True
Boyer South River,http://dbpedia.org/resource/Boyer_South_River,True
Bras Saint-Michel,http://dbpedia.org/resource/Bras_Saint-Michel,True
Gabriel River,http://dbpedia.org/resource/Gabriel_River,True
North River (Gabriel River tributary),http://dbpedia.org/resource/North_River_(Gabriel_River_tributary),True
Alick River,http://dbpedia.org/resource/Alick_River,True
Minguy River,http://dbpedia.org/resource/Minguy_River,True
Morigeau River,http://dbpedia.org/resource/Morigeau_River,True
Bras Saint-Nicolas,http://dbpedia.org/resource/Bras_Saint-Nicolas,True
Cloutier River,http://dbpedia.org/resource/Cloutier_River,True
Bras d'Apic,http://dbpedia.org/resource/Bras_d'Apic,True
Bras de Riche,http://dbpedia.org/resource/Bras_de_Riche,True
Bras du Nord-Est (Bras de Riche),http://dbpedia.org/resource/Bras_du_Nord-Est_(Bras_de_Riche),True
Little Sainte-Marguerite River,http://dbpedia.org/resource/Little_Sainte-Marguerite_River,True
Harney River,http://dbpedia.org/resource/Harney_River,True
Kamouraska River,http://dbpedia.org/resource/Kamouraska_River,True
Dufour River,http://dbpedia.org/resource/Dufour_River,True
Saint-Denis River (Kamouraska River tributary),http://dbpedia.org/resource/Saint-Denis_River_(Kamouraska_River_tributary),True
Goudron River,http://dbpedia.org/resource/Goudron_River,True
Fouquette River,http://dbpedia.org/resource/Fouquette_River,True
Vincelotte River,http://dbpedia.org/resource/Vincelotte_River,True
Port Joli River,http://dbpedia.org/resource/Port_Joli_River,True
Trois Saumons River,http://dbpedia.org/resource/Trois_Saumons_River,True
Trois Saumons East River,http://dbpedia.org/resource/Trois_Saumons_East_River,True
Tortue River (L'Islet),http://dbpedia.org/resource/Tortue_River_(L'Islet),True
Tortue South-West River,http://dbpedia.org/resource/Tortue_South-West_River,True
Nebnellis River,http://dbpedia.org/resource/Nebnellis_River,True
Kokombis River,http://dbpedia.org/resource/Kokombis_River,True
Caouette Stream,http://dbpedia.org/resource/Caouette_Stream,True
Afon Ysgethin,http://dbpedia.org/resource/Afon_Ysgethin,True
Water of Cruden,http://dbpedia.org/resource/Water_of_Cruden,True
Trient (river),http://dbpedia.org/resource/Trient_(river),True
Meraldene River,http://dbpedia.org/resource/Meraldene_River,True
Grime River,http://dbpedia.org/resource/Grime_River,True
Blanche River (Etchemin River tributary),http://dbpedia.org/resource/Blanche_River_(Etchemin_River_tributary),True
Kharasrota River,http://dbpedia.org/resource/Kharasrota_River,True
Kudumbur River,http://dbpedia.org/resource/Kudumbur_River,True
Sukhnag River,http://dbpedia.org/resource/Sukhnag_River,True
Noire River (L'Assomption River tributary),http://dbpedia.org/resource/Noire_River_(L'Assomption_River_tributary),True
Sayabec River,http://dbpedia.org/resource/Sayabec_River,True
Bugotak,http://dbpedia.org/resource/Bugotak,True
Kiamika River,http://dbpedia.org/resource/Kiamika_River,True
Surya River (India),http://dbpedia.org/resource/Surya_River_(India),True
Ambuliyar River,http://dbpedia.org/resource/Ambuliyar_River,True
Steamboat Ditch,http://dbpedia.org/resource/Steamboat_Ditch,True
Nieuwediep (river),http://dbpedia.org/resource/Nieuwediep_(river),True
Umanka (river),http://dbpedia.org/resource/Umanka_(river),True
Bidi River,http://dbpedia.org/resource/Bidi_River,True
Shagalaly,http://dbpedia.org/resource/Shagalaly,True
Kylshakty,http://dbpedia.org/resource/Kylshakty,True
Rishiganga,http://dbpedia.org/resource/Rishiganga,True
Oliva (river),http://dbpedia.org/resource/Oliva_(river),True
Vermenagna,http://dbpedia.org/resource/Vermenagna,True
Rong River (Guangdong),http://dbpedia.org/resource/Rong_River_(Guangdong),True
Wayambo River,http://dbpedia.org/resource/Wayambo_River,True
Jeong Nala,http://dbpedia.org/resource/Jeong_Nala,True
Besu River,http://dbpedia.org/resource/Besu_River,True
Meghai River,http://dbpedia.org/resource/Meghai_River,True
Bhainsahi River,http://dbpedia.org/resource/Bhainsahi_River,True
Gaangi River,http://dbpedia.org/resource/Gaangi_River,True
Eknaiya River,http://dbpedia.org/resource/Eknaiya_River,True
Kodra River,http://dbpedia.org/resource/Kodra_River,True
Suar River,http://dbpedia.org/resource/Suar_River,True
Dharmawati River,http://dbpedia.org/resource/Dharmawati_River,True
Choix River,http://dbpedia.org/resource/Choix_River,True
Port Granby Creek,http://dbpedia.org/resource/Port_Granby_Creek,True
Tahquitz Creek,http://dbpedia.org/resource/Tahquitz_Creek,True
Shesh Taraz,http://dbpedia.org/resource/Shesh_Taraz,True
Perth Lade,http://dbpedia.org/resource/Perth_Lade,True
Waag (Minster),http://dbpedia.org/resource/Waag_(Minster),True
Deception Creek (Washington),http://dbpedia.org/resource/Deception_Creek_(Washington),True
Bijoux Creek,http://dbpedia.org/resource/Bijoux_Creek,True
Yala River,http://dbpedia.org/resource/Yala_River,True
Llollelhue River,http://dbpedia.org/resource/Llollelhue_River,True
Caswell Creek,http://dbpedia.org/resource/Caswell_Creek,True
Khipsta,http://dbpedia.org/resource/Khipsta,True
Lennox River,http://dbpedia.org/resource/Lennox_River,True
Tagagawik River,http://dbpedia.org/resource/Tagagawik_River,True
Wausaukee River,http://dbpedia.org/resource/Wausaukee_River,True
Crooked Creek (Illinois),http://dbpedia.org/resource/Crooked_Creek_(Illinois),True
Miera River,http://dbpedia.org/resource/Miera_River,True
Ikelemba River,http://dbpedia.org/resource/Ikelemba_River,True
Dzirula,http://dbpedia.org/resource/Dzirula,True
Khanistsqali,http://dbpedia.org/resource/Khanistsqali,True
Coesewijne River,http://dbpedia.org/resource/Coesewijne_River,True
Paravani,http://dbpedia.org/resource/Paravani,True
Mashavera,http://dbpedia.org/resource/Mashavera,True
Little Liakhvi,http://dbpedia.org/resource/Little_Liakhvi,True
Tedzami,http://dbpedia.org/resource/Tedzami,True
Glenmuir Water,http://dbpedia.org/resource/Glenmuir_Water,True
Momboyo River,http://dbpedia.org/resource/Momboyo_River,True
Lomela River,http://dbpedia.org/resource/Lomela_River,True
Salonga River,http://dbpedia.org/resource/Salonga_River,True
Pine Creek (Rush Creek tributary),http://dbpedia.org/resource/Pine_Creek_(Rush_Creek_tributary),True
Tung Chung River,http://dbpedia.org/resource/Tung_Chung_River,True
Shouchang River,http://dbpedia.org/resource/Shouchang_River,True
Eleshnica river,http://dbpedia.org/resource/Eleshnica_river,True
Baakens River,http://dbpedia.org/resource/Baakens_River,True
Hex River (Breede River),http://dbpedia.org/resource/Hex_River_(Breede_River),True
Saqqez River,http://dbpedia.org/resource/Saqqez_River,True
Panther Creek (Florida),http://dbpedia.org/resource/Panther_Creek_(Florida),True
"Birch Creek (Franklin County, Idaho)","http://dbpedia.org/resource/Birch_Creek_(Franklin_County,_Idaho)",True
Luao River,http://dbpedia.org/resource/Luao_River,True
Kvabliani (river),http://dbpedia.org/resource/Kvabliani_(river),True
Arn Gill (North Yorkshire),http://dbpedia.org/resource/Arn_Gill_(North_Yorkshire),True
Kirkton Burn,http://dbpedia.org/resource/Kirkton_Burn,True
Honeymoon Creek,http://dbpedia.org/resource/Honeymoon_Creek,True
Zhuanglang River,http://dbpedia.org/resource/Zhuanglang_River,True
"Birch Creek (Beaver County, Utah)","http://dbpedia.org/resource/Birch_Creek_(Beaver_County,_Utah)",True
Ghalidzga,http://dbpedia.org/resource/Ghalidzga,True
Tambagoko River,http://dbpedia.org/resource/Tambagoko_River,True
Andanan River,http://dbpedia.org/resource/Andanan_River,True
Boguko River,http://dbpedia.org/resource/Boguko_River,True
Tago River,http://dbpedia.org/resource/Tago_River,True
Burn Dale,http://dbpedia.org/resource/Burn_Dale,True
Kelsey Creek (Lake County),http://dbpedia.org/resource/Kelsey_Creek_(Lake_County),True
Kravica (river),http://dbpedia.org/resource/Kravica_(river),True
Finn River (County Fermanagh and County Monaghan),http://dbpedia.org/resource/Finn_River_(County_Fermanagh_and_County_Monaghan),True
Gyda River,http://dbpedia.org/resource/Gyda_River,True
Marasa,http://dbpedia.org/resource/Marasa,True
Hanumante River,http://dbpedia.org/resource/Hanumante_River,True
Cola Creek,http://dbpedia.org/resource/Cola_Creek,True
Isfara (river),http://dbpedia.org/resource/Isfara_(river),True
Paiva River,http://dbpedia.org/resource/Paiva_River,True
Wadi Shie,http://dbpedia.org/resource/Wadi_Shie,True
"Bartlett Creek, Lake County, California","http://dbpedia.org/resource/Bartlett_Creek,_Lake_County,_California",True
Big Canyon Creek (Lake County),http://dbpedia.org/resource/Big_Canyon_Creek_(Lake_County),True
Whittle Brook,http://dbpedia.org/resource/Whittle_Brook,True
Iazafo,http://dbpedia.org/resource/Iazafo,True
Onibe,http://dbpedia.org/resource/Onibe,True
Para Creek,http://dbpedia.org/resource/Para_Creek,True
Porky Run,http://dbpedia.org/resource/Porky_Run,True
Stony Hollow Run (Caldwell Creek tributary),http://dbpedia.org/resource/Stony_Hollow_Run_(Caldwell_Creek_tributary),True
West Branch Caldwell Creek,http://dbpedia.org/resource/West_Branch_Caldwell_Creek,True
Dunderdale Creek,http://dbpedia.org/resource/Dunderdale_Creek,True
Sur (Maharashtra),http://dbpedia.org/resource/Sur_(Maharashtra),True
Shirley Run (Thompson Creek tributary),http://dbpedia.org/resource/Shirley_Run_(Thompson_Creek_tributary),True
Pohru River,http://dbpedia.org/resource/Pohru_River,True
Dolly Run (Shirley Run tributary),http://dbpedia.org/resource/Dolly_Run_(Shirley_Run_tributary),True
Federal Run,http://dbpedia.org/resource/Federal_Run,True
Muddy Creek (French Creek tributary),http://dbpedia.org/resource/Muddy_Creek_(French_Creek_tributary),True
Navy Run,http://dbpedia.org/resource/Navy_Run,True
Hillylaid Pool,http://dbpedia.org/resource/Hillylaid_Pool,True
Dead Creek (Muddy Creek tributary),http://dbpedia.org/resource/Dead_Creek_(Muddy_Creek_tributary),True
Mackey Run (Muddy Creek tributary),http://dbpedia.org/resource/Mackey_Run_(Muddy_Creek_tributary),True
Mohawk Run (French Creek tributary),http://dbpedia.org/resource/Mohawk_Run_(French_Creek_tributary),True
Gravel Run (French Creek tributary),http://dbpedia.org/resource/Gravel_Run_(French_Creek_tributary),True
Scotts Creek (California),http://dbpedia.org/resource/Scotts_Creek_(California),True
Woodcock Creek (French Creek tributary),http://dbpedia.org/resource/Woodcock_Creek_(French_Creek_tributary),True
Conneauttee Creek,http://dbpedia.org/resource/Conneauttee_Creek,True
Little Conneauttee Creek,http://dbpedia.org/resource/Little_Conneauttee_Creek,True
Darrows Creek,http://dbpedia.org/resource/Darrows_Creek,True
Torry Run,http://dbpedia.org/resource/Torry_Run,True
Shenango Creek (Conneauttee Creek tributary),http://dbpedia.org/resource/Shenango_Creek_(Conneauttee_Creek_tributary),True
Carr Run (Cussewago Creek tributary),http://dbpedia.org/resource/Carr_Run_(Cussewago_Creek_tributary),True
Rundelltown Creek,http://dbpedia.org/resource/Rundelltown_Creek,True
West Branch Cussewago Creek,http://dbpedia.org/resource/West_Branch_Cussewago_Creek,True
Painters Run (Chartiers Creek tributary),http://dbpedia.org/resource/Painters_Run_(Chartiers_Creek_tributary),True
Whiskey Run (Chartiers Creek tributary),http://dbpedia.org/resource/Whiskey_Run_(Chartiers_Creek_tributary),True
Cold Creek (Russian River tributary),http://dbpedia.org/resource/Cold_Creek_(Russian_River_tributary),True
Kugarak River,http://dbpedia.org/resource/Kugarak_River,True
Campbells Run (Chartiers Creek tributary),http://dbpedia.org/resource/Campbells_Run_(Chartiers_Creek_tributary),True
Robinson Run (Chartiers Creek tributary),http://dbpedia.org/resource/Robinson_Run_(Chartiers_Creek_tributary),True
Scrubgrass Run,http://dbpedia.org/resource/Scrubgrass_Run,True
McLaughlin Run (Chartiers Creek tributary),http://dbpedia.org/resource/McLaughlin_Run_(Chartiers_Creek_tributary),True
Thoms Run (Chartiers Creek tributary),http://dbpedia.org/resource/Thoms_Run_(Chartiers_Creek_tributary),True
Millers Run (Chartiers Creek tributary),http://dbpedia.org/resource/Millers_Run_(Chartiers_Creek_tributary),True
Coal Run (Chartiers Creek tributary),http://dbpedia.org/resource/Coal_Run_(Chartiers_Creek_tributary),True
Rodman Slough,http://dbpedia.org/resource/Rodman_Slough,True
McPherson Creek (Chartiers Creek tributary),http://dbpedia.org/resource/McPherson_Creek_(Chartiers_Creek_tributary),True
Little Chartiers Creek,http://dbpedia.org/resource/Little_Chartiers_Creek,True
"Middle Creek (Lake County, California)","http://dbpedia.org/resource/Middle_Creek_(Lake_County,_California)",True
Plum Run (Chartiers Run tributary),http://dbpedia.org/resource/Plum_Run_(Chartiers_Run_tributary),True
Ankavanana,http://dbpedia.org/resource/Ankavanana,True
Marimbona,http://dbpedia.org/resource/Marimbona,True
Potecasi Creek,http://dbpedia.org/resource/Potecasi_Creek,True
Worrell Mill Swamp,http://dbpedia.org/resource/Worrell_Mill_Swamp,True
Hares Branch,http://dbpedia.org/resource/Hares_Branch,True
Gravelly Branch (Nanticoke River tributary),http://dbpedia.org/resource/Gravelly_Branch_(Nanticoke_River_tributary),True
Tussocky Branch (Gravelly Branch tributary),http://dbpedia.org/resource/Tussocky_Branch_(Gravelly_Branch_tributary),True
Smith-Short and Willin Ditch,http://dbpedia.org/resource/Smith-Short_and_Willin_Ditch,True
Prong Number One,http://dbpedia.org/resource/Prong_Number_One,True
Tubbs Branch (Deep Creek tributary),http://dbpedia.org/resource/Tubbs_Branch_(Deep_Creek_tributary),True
Cool Branch (Tubbs Branch tributary),http://dbpedia.org/resource/Cool_Branch_(Tubbs_Branch_tributary),True
Graham Branch (Tubbs Branch tributary),http://dbpedia.org/resource/Graham_Branch_(Tubbs_Branch_tributary),True
Baker Mill Branch,http://dbpedia.org/resource/Baker_Mill_Branch,True
Shorts Ditch,http://dbpedia.org/resource/Shorts_Ditch,True
Rum Bridge Branch,http://dbpedia.org/resource/Rum_Bridge_Branch,True
McColleys Branch,http://dbpedia.org/resource/McColleys_Branch,True
Sakay River,http://dbpedia.org/resource/Sakay_River,True
North Sylamore Creek,http://dbpedia.org/resource/North_Sylamore_Creek,True
Sara Creek (river),http://dbpedia.org/resource/Sara_Creek_(river),True
Bemarivo (Sofia),http://dbpedia.org/resource/Bemarivo_(Sofia),True
Anjobony,http://dbpedia.org/resource/Anjobony,True
Vohitra River,http://dbpedia.org/resource/Vohitra_River,True
Matitanana,http://dbpedia.org/resource/Matitanana,True
Morondava River,http://dbpedia.org/resource/Morondava_River,True
Crutchfield Branch (Mayo Creek tributary),http://dbpedia.org/resource/Crutchfield_Branch_(Mayo_Creek_tributary),True
Donaldson Creek (Mayo Creek tributary),http://dbpedia.org/resource/Donaldson_Creek_(Mayo_Creek_tributary),True
Mananantanana,http://dbpedia.org/resource/Mananantanana,True
Matsiatra,http://dbpedia.org/resource/Matsiatra,True
Newlands Run,http://dbpedia.org/resource/Newlands_Run,True
Painters Run (Buffalo Creek tributary),http://dbpedia.org/resource/Painters_Run_(Buffalo_Creek_tributary),True
Greens Run (Buffalo Creek tributary),http://dbpedia.org/resource/Greens_Run_(Buffalo_Creek_tributary),True
Kimlin Run,http://dbpedia.org/resource/Kimlin_Run,True
Titt Run,http://dbpedia.org/resource/Titt_Run,True
Pierce Run (Buffalo Creek tributary),http://dbpedia.org/resource/Pierce_Run_(Buffalo_Creek_tributary),True
Grog Run (Buffalo Creek tributary),http://dbpedia.org/resource/Grog_Run_(Buffalo_Creek_tributary),True
Mingo Run (Buffalo Creek tributary),http://dbpedia.org/resource/Mingo_Run_(Buffalo_Creek_tributary),True
Hukill Run,http://dbpedia.org/resource/Hukill_Run,True
Georges Run (Chartiers Creek tributary),http://dbpedia.org/resource/Georges_Run_(Chartiers_Creek_tributary),True
Catfish Creek (Chartiers Creek tributary),http://dbpedia.org/resource/Catfish_Creek_(Chartiers_Creek_tributary),True
Hogtan Run,http://dbpedia.org/resource/Hogtan_Run,True
Stotts Run,http://dbpedia.org/resource/Stotts_Run,True
Little Goose Creek (Kentucky),http://dbpedia.org/resource/Little_Goose_Creek_(Kentucky),True
